playerID,Batting_G,Batting_AB,Batting_H,Batting_HR,Batting_RBI,Batting_SB,Fielding_G,Fielding_GS,Fielding_InnOuts,Fielding_A,Fielding_PO,Fielding_CS,Fielding_SB,Fielding_ZR,pitchWin,pitchLoss,EarnedRunAvg,PitchingGames,PitchGamesStarted,PitchSaves,PitchRuns,OppBatAvg,Class
aardsda01,331.0000,4.0000,0.0000,0.0000,0.0000,0.0000,331.0000,0.0000,1011.0000,29.0000,11.0000,NULL,NULL,NULL,16.0000,18.0000,5.1944444444444455,331.0000,0.0000,69.0000,169.0000,0.2574444444444444,False
aasedo01,448.0000,5.0000,0.0000,0.0000,0.0000,0.0000,448.0000,91.0000,3328.0000,135.0000,67.0000,NULL,NULL,NULL,66.0000,60.0000,3.4930769230769227,448.0000,91.0000,82.0000,503.0000,0.25084615384615394,False
abadfe01,384.0000,9.0000,1.0000,0.0000,0.0000,0.0000,384.0000,6.0000,992.0000,37.0000,7.0000,NULL,NULL,NULL,8.0000,29.0000,4.0809999999999995,384.0000,6.0000,2.0000,143.0000,0.24470000000000006,False
abbeybe01,79.0000,225.0000,38.0000,0.0000,17.0000,3.0000,79.0000,NULL,1704.0000,134.0000,17.0000,NULL,NULL,NULL,22.0000,40.0000,4.678333333333334,79.0000,65.0000,1.0000,442.0000,NULL,False
abbeych01,452.0000,1756.0000,493.0000,19.0000,280.0000,93.0000,452.0000,NULL,11781.0000,92.0000,920.0000,NULL,NULL,NULL,0.0000,0.0000,4.5,1.0000,0.0000,0.0000,3.0000,NULL,False
abbotda01,3.0000,7.0000,1.0000,0.0000,1.0000,1.0000,3.0000,NULL,39.0000,4.0000,3.0000,NULL,NULL,NULL,0.0000,2.0000,6.23,3.0000,1.0000,1.0000,14.0000,NULL,False
abbotgl01,248.0000,0.0000,0.0000,0.0000,0.0000,0.0000,248.0000,206.0000,3858.0000,187.0000,113.0000,NULL,NULL,NULL,62.0000,83.0000,4.331666666666667,248.0000,206.0000,0.0000,707.0000,0.2785833333333333,False
abbotji01,263.0000,21.0000,2.0000,0.0000,3.0000,0.0000,263.0000,254.0000,5022.0000,300.0000,72.0000,NULL,NULL,NULL,87.0000,108.0000,4.496363636363636,263.0000,254.0000,0.0000,880.0000,0.2803636363636364,True
abbotky01,57.0000,31.0000,3.0000,0.0000,2.0000,0.0000,57.0000,22.0000,556.0000,25.0000,6.0000,NULL,NULL,NULL,4.0000,17.0000,8.4425,57.0000,22.0000,0.0000,112.0000,0.33775,False
abbotpa01,162.0000,20.0000,5.0000,0.0000,2.0000,0.0000,162.0000,112.0000,2162.0000,76.0000,61.0000,NULL,NULL,NULL,43.0000,37.0000,5.511666666666667,162.0000,112.0000,0.0000,421.0000,0.2615,False
aberal01,168.0000,100.0000,14.0000,0.0000,6.0000,0.0000,168.0000,19.0000,924.0000,79.0000,23.0000,NULL,NULL,NULL,24.0000,25.0000,5.44375,168.0000,30.0000,14.0000,205.0000,0.27,False
abernbi01,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,13.5,1.0000,0.0000,1.0000,3.0000,0.44,False
abernte01,7.0000,5.0000,1.0000,0.0000,0.0000,0.0000,7.0000,NULL,NULL,4.0000,3.0000,NULL,NULL,NULL,0.0000,3.0000,8.673333333333334,7.0000,2.0000,0.0000,26.0000,0.32666666666666666,False
abernte02,681.0000,181.0000,25.0000,0.0000,9.0000,0.0000,681.0000,34.0000,3438.0000,304.0000,92.0000,NULL,NULL,NULL,63.0000,69.0000,3.9652941176470593,681.0000,34.0000,148.0000,513.0000,0.24505882352941177,False
abernwo01,16.0000,8.0000,0.0000,0.0000,0.0000,0.0000,16.0000,NULL,NULL,6.0000,1.0000,NULL,NULL,NULL,1.0000,1.0000,6.1899999999999995,16.0000,1.0000,1.0000,19.0000,0.315,False
ablesha01,14.0000,26.0000,0.0000,0.0000,0.0000,1.0000,14.0000,6.0000,183.0000,12.0000,1.0000,NULL,NULL,NULL,1.0000,5.0000,5.253333333333333,14.0000,8.0000,0.0000,51.0000,0.33,False
abramge01,3.0000,1.0000,1.0000,0.0000,0.0000,0.0000,3.0000,NULL,NULL,1.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,9.64,3.0000,0.0000,0.0000,5.0000,0.5,False
abregjo01,6.0000,9.0000,0.0000,0.0000,1.0000,0.0000,6.0000,5.0000,72.0000,6.0000,1.0000,NULL,NULL,NULL,1.0000,1.0000,6.38,6.0000,5.0000,0.0000,18.0000,0.352,False
abreubr01,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,26.0000,2.0000,2.0000,NULL,NULL,NULL,0.0000,0.0000,1.04,7.0000,0.0000,0.0000,1.0000,0.138,False
abreuju01,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,20.0000,0.0000,1.0000,NULL,NULL,NULL,0.0000,0.0000,2.7,7.0000,0.0000,0.0000,2.0000,0.231,False
abreuwi01,38.0000,2.0000,0.0000,0.0000,0.0000,0.0000,38.0000,0.0000,133.0000,2.0000,3.0000,NULL,NULL,NULL,0.0000,1.0000,10.412500000000001,38.0000,0.0000,0.0000,39.0000,0.33199999999999996,False
accarje01,262.0000,7.0000,1.0000,0.0000,0.0000,0.0000,262.0000,0.0000,854.0000,35.0000,13.0000,NULL,NULL,NULL,10.0000,20.0000,5.348999999999999,262.0000,0.0000,38.0000,143.0000,0.30039999999999994,False
aceveal01,204.0000,2.0000,0.0000,0.0000,0.0000,0.0000,204.0000,15.0000,1141.0000,38.0000,24.0000,NULL,NULL,NULL,31.0000,16.0000,4.041428571428571,204.0000,15.0000,29.0000,172.0000,0.2412857142857143,False
acevejo01,104.0000,101.0000,8.0000,0.0000,4.0000,0.0000,104.0000,59.0000,1105.0000,39.0000,19.0000,NULL,NULL,NULL,18.0000,25.0000,5.55,104.0000,59.0000,1.0000,246.0000,0.272,False
aceveju01,367.0000,65.0000,6.0000,0.0000,0.0000,0.0000,367.0000,34.0000,1710.0000,68.0000,42.0000,NULL,NULL,NULL,28.0000,40.0000,4.508,367.0000,34.0000,53.0000,316.0000,0.2833,False
achteaj01,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,186.0000,5.0000,3.0000,NULL,NULL,NULL,2.0000,1.0000,4.376666666666666,45.0000,0.0000,0.0000,30.0000,0.27666666666666667,False
ackerji01,467.0000,54.0000,9.0000,0.0000,1.0000,0.0000,467.0000,32.0000,2713.0000,161.0000,73.0000,NULL,NULL,NULL,33.0000,49.0000,3.9600000000000004,467.0000,32.0000,30.0000,447.0000,0.27033333333333337,False
ackerto01,153.0000,77.0000,5.0000,0.0000,2.0000,0.0000,153.0000,23.0000,1141.0000,49.0000,19.0000,NULL,NULL,NULL,19.0000,13.0000,4.0025,153.0000,23.0000,8.0000,181.0000,0.2475,False
acklefr01,5.0000,6.0000,2.0000,0.0000,1.0000,0.0000,5.0000,4.0000,58.0000,6.0000,0.0000,NULL,NULL,NULL,1.0000,0.0000,5.305,5.0000,4.0000,0.0000,10.0000,0.25,False
acostcy01,107.0000,7.0000,0.0000,0.0000,0.0000,0.0000,107.0000,0.0000,559.0000,21.0000,6.0000,NULL,NULL,NULL,13.0000,9.0000,3.4400000000000004,107.0000,0.0000,27.0000,65.0000,0.23325,False
acosted01,57.0000,29.0000,1.0000,0.0000,0.0000,0.0000,57.0000,8.0000,414.0000,13.0000,10.0000,NULL,NULL,NULL,6.0000,9.0000,6.896666666666667,57.0000,8.0000,1.0000,71.0000,0.3216666666666667,False
acostjo01,55.0000,60.0000,9.0000,0.0000,1.0000,1.0000,55.0000,NULL,NULL,38.0000,5.0000,NULL,NULL,NULL,10.0000,10.0000,5.596666666666667,55.0000,13.0000,4.0000,119.0000,0.33666666666666667,False
acostma01,233.0000,6.0000,0.0000,0.0000,0.0000,0.0000,233.0000,0.0000,744.0000,37.0000,19.0000,NULL,NULL,NULL,13.0000,13.0000,3.841666666666667,233.0000,0.0000,9.0000,122.0000,0.24316666666666667,False
acrema01,114.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.0000,0.0000,381.0000,9.0000,5.0000,NULL,NULL,NULL,9.0000,6.0000,5.245000000000001,114.0000,0.0000,2.0000,75.0000,0.27875,False
adamja01,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0000,0.0000,162.0000,4.0000,3.0000,NULL,NULL,NULL,3.0000,3.0000,4.515000000000001,54.0000,0.0000,0.0000,30.0000,0.223,False
adamsac01,302.0000,99.0000,12.0000,0.0000,2.0000,0.0000,302.0000,NULL,NULL,108.0000,14.0000,NULL,NULL,NULL,41.0000,33.0000,5.671666666666667,302.0000,7.0000,49.0000,247.0000,0.295,False
adamsau01,68.0000,1.0000,0.0000,0.0000,0.0000,0.0000,68.0000,0.0000,226.0000,9.0000,2.0000,NULL,NULL,NULL,2.0000,0.0000,8.924000000000001,68.0000,0.0000,1.0000,57.0000,0.3022,False
adamsau02,38.0000,1.0000,0.0000,0.0000,0.0000,0.0000,38.0000,2.0000,114.0000,1.0000,3.0000,NULL,NULL,NULL,2.0000,2.0000,4.0925,38.0000,2.0000,0.0000,18.0000,0.16099999999999998,False
adamsba01,482.0000,1019.0000,216.0000,3.0000,75.0000,1.0000,482.0000,46.0000,1203.0000,648.0000,58.0000,NULL,NULL,NULL,194.0000,140.0000,3.7336842105263157,482.0000,355.0000,15.0000,1129.0000,0.25666666666666665,True
adamsbo01,2.0000,3.0000,1.0000,0.0000,0.0000,0.0000,2.0000,NULL,NULL,5.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,7.94,2.0000,0.0000,0.0000,5.0000,0.41,False
adamsbo02,5.0000,3.0000,0.0000,0.0000,0.0000,0.0000,5.0000,NULL,NULL,2.0000,2.0000,NULL,NULL,NULL,0.0000,1.0000,5.25,5.0000,1.0000,0.0000,11.0000,0.365,False
adamsch01,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,1.0000,99.0000,2.0000,1.0000,NULL,NULL,NULL,1.0000,2.0000,7.785,16.0000,1.0000,1.0000,32.0000,0.309,False
adamsda01,47.0000,55.0000,8.0000,1.0000,3.0000,0.0000,47.0000,NULL,NULL,47.0000,14.0000,NULL,NULL,NULL,4.0000,11.0000,4.07,47.0000,16.0000,3.0000,87.0000,9.99,False
adamsjo01,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,NULL,12.0000,3.0000,1.0000,NULL,NULL,NULL,0.0000,0.0000,9,1.0000,0.0000,0.0000,6.0000,NULL,False
adamsjo02,44.0000,10.0000,3.0000,0.0000,1.0000,0.0000,44.0000,11.0000,331.0000,15.0000,9.0000,NULL,NULL,NULL,5.0000,6.0000,6.373333333333334,44.0000,11.0000,0.0000,66.0000,0.31633333333333336,False
adamska01,30.0000,32.0000,1.0000,0.0000,0.0000,0.0000,30.0000,NULL,NULL,33.0000,2.0000,NULL,NULL,NULL,1.0000,9.0000,6.855,30.0000,12.0000,0.0000,72.0000,0.33999999999999997,False
adamsmi01,11.0000,6.0000,2.0000,0.0000,1.0000,0.0000,11.0000,4.0000,76.0000,3.0000,2.0000,NULL,NULL,NULL,0.0000,4.0000,7.423333333333335,11.0000,4.0000,0.0000,22.0000,0.29333333333333333,False
adamsmi03,410.0000,2.0000,0.0000,0.0000,0.0000,0.0000,408.0000,0.0000,1222.0000,43.0000,32.0000,NULL,NULL,NULL,21.0000,20.0000,3.271818181818182,408.0000,0.0000,4.0000,122.0000,0.2233636363636364,False
adamsre01,8.0000,1.0000,0.0000,0.0000,0.0000,0.0000,8.0000,NULL,NULL,5.0000,0.0000,NULL,NULL,NULL,0.0000,1.0000,8.25,8.0000,0.0000,0.0000,12.0000,0.35,False
adamsri01,11.0000,23.0000,4.0000,0.0000,0.0000,0.0000,11.0000,6.0000,189.0000,20.0000,4.0000,NULL,NULL,NULL,2.0000,5.0000,3.59,11.0000,6.0000,0.0000,30.0000,NULL,False
adamste01,574.0000,78.0000,4.0000,0.0000,2.0000,0.0000,574.0000,41.0000,2608.0000,130.0000,87.0000,NULL,NULL,NULL,51.0000,62.0000,5.0058333333333325,574.0000,41.0000,42.0000,448.0000,0.28125,False
adamswi01,65.0000,88.0000,9.0000,0.0000,2.0000,0.0000,65.0000,NULL,NULL,71.0000,9.0000,NULL,NULL,NULL,8.0000,16.0000,5.18,65.0000,21.0000,2.0000,172.0000,2.24,False
adamswi02,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,24.0000,404.0000,16.0000,7.0000,NULL,NULL,NULL,6.0000,9.0000,6.095,25.0000,24.0000,0.0000,92.0000,0.28200000000000003,False
adcocna01,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,56.0000,5.0000,369.0000,16.0000,10.0000,NULL,NULL,NULL,2.0000,6.0000,4.365,56.0000,5.0000,1.0000,64.0000,0.266,False
adenhni01,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,54.0000,1.0000,0.0000,NULL,NULL,NULL,1.0000,0.0000,4.5,4.0000,4.0000,0.0000,12.0000,0.32599999999999996,False
adkinde01,38.0000,22.0000,5.0000,1.0000,3.0000,0.0000,38.0000,NULL,NULL,18.0000,9.0000,NULL,NULL,NULL,2.0000,4.0000,6.079999999999999,38.0000,6.0000,0.0000,69.0000,0.26333333333333336,False
adkindo01,6.0000,12.0000,2.0000,0.0000,0.0000,0.0000,6.0000,NULL,81.0000,7.0000,0.0000,NULL,NULL,NULL,1.0000,1.0000,5.88,6.0000,3.0000,1.0000,28.0000,NULL,False
adkingr01,76.0000,116.0000,21.0000,0.0000,6.0000,1.0000,67.0000,NULL,NULL,88.0000,19.0000,NULL,NULL,NULL,12.0000,27.0000,4.53,67.0000,42.0000,1.0000,211.0000,0.28500000000000003,False
adkinjo01,119.0000,1.0000,0.0000,0.0000,0.0000,0.0000,119.0000,0.0000,416.0000,23.0000,7.0000,NULL,NULL,NULL,5.0000,5.0000,4.09,119.0000,0.0000,0.0000,75.0000,0.25166666666666665,False
adkinst01,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,72.0000,3.0000,0.0000,NULL,NULL,NULL,1.0000,2.0000,6.38,5.0000,5.0000,0.0000,18.0000,0.226,False
adlemti01,43.0000,50.0000,7.0000,0.0000,5.0000,0.0000,43.0000,33.0000,576.0000,19.0000,21.0000,NULL,NULL,NULL,9.0000,15.0000,4.76,43.0000,33.0000,0.0000,111.0000,0.2575,False
adriaeh01,422.0000,990.0000,246.0000,16.0000,111.0000,17.0000,373.0000,256.0000,7293.0000,628.0000,445.0000,NULL,NULL,NULL,0.0000,0.0000,27,1.0000,0.0000,0.0000,3.0000,0.625,False
affelje01,774.0000,17.0000,3.0000,0.0000,2.0000,0.0000,774.0000,42.0000,2778.0000,184.0000,45.0000,NULL,NULL,NULL,43.0000,46.0000,4.101333333333334,774.0000,42.0000,28.0000,455.0000,0.25473333333333337,False
agostju01,543.0000,20.0000,2.0000,0.0000,0.0000,0.0000,543.0000,2.0000,1879.0000,158.0000,58.0000,NULL,NULL,NULL,40.0000,33.0000,5.676666666666667,543.0000,2.0000,29.0000,313.0000,0.30233333333333334,False
agrazda01,15.0000,22.0000,2.0000,0.0000,2.0000,0.0000,15.0000,14.0000,220.0000,6.0000,5.0000,NULL,NULL,NULL,4.0000,5.0000,4.91,15.0000,14.0000,0.0000,43.0000,0.283,False
aguilri01,737.0000,139.0000,28.0000,3.0000,11.0000,0.0000,732.0000,89.0000,3874.0000,177.0000,99.0000,NULL,NULL,NULL,86.0000,81.0000,3.496315789473685,732.0000,89.0000,318.0000,568.0000,0.24357894736842112,True
aguirha01,447.0000,388.0000,33.0000,0.0000,21.0000,1.0000,447.0000,149.0000,4124.0000,167.0000,48.0000,NULL,NULL,NULL,75.0000,72.0000,3.2118749999999996,447.0000,149.0000,33.0000,562.0000,0.24000000000000005,False
ahearpa01,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,30.0000,1.0000,3.0000,NULL,NULL,NULL,0.0000,2.0000,11.7,4.0000,3.0000,0.0000,13.0000,0.4,False
ainsmed01,1078.0000,3048.0000,707.0000,22.0000,317.0000,86.0000,996.0000,27.0000,750.0000,1088.0000,4410.0000,33.0000,43.0000,NULL,0.0000,0.0000,54,1.0000,0.0000,0.0000,2.0000,0.66,False
ainswku01,30.0000,28.0000,2.0000,0.0000,0.0000,0.0000,29.0000,22.0000,380.0000,16.0000,8.0000,NULL,NULL,NULL,6.0000,8.0000,8.134,29.0000,22.0000,0.0000,78.0000,0.31620000000000004,False
aitchra01,34.0000,59.0000,10.0000,0.0000,2.0000,0.0000,34.0000,NULL,NULL,42.0000,9.0000,NULL,NULL,NULL,12.0000,12.0000,2.54,34.0000,22.0000,0.0000,98.0000,0.2333333333333333,False
akerfda01,125.0000,9.0000,1.0000,0.0000,0.0000,0.0000,125.0000,13.0000,701.0000,40.0000,5.0000,NULL,NULL,NULL,9.0000,10.0000,5.159999999999999,125.0000,13.0000,3.0000,146.0000,0.2592,False
akerja01,496.0000,92.0000,7.0000,0.0000,4.0000,0.0000,495.0000,0.0000,2240.0000,167.0000,65.0000,NULL,NULL,NULL,47.0000,45.0000,3.8542857142857145,495.0000,0.0000,123.0000,312.0000,0.25357142857142856,True
akersje01,5.0000,6.0000,2.0000,0.0000,0.0000,0.0000,5.0000,NULL,NULL,1.0000,1.0000,NULL,NULL,NULL,1.0000,1.0000,4.87,5.0000,1.0000,0.0000,17.0000,0.3,False
alanirj01,12.0000,1.0000,1.0000,0.0000,1.0000,0.0000,12.0000,0.0000,47.0000,2.0000,2.0000,NULL,NULL,NULL,1.0000,0.0000,12.825,12.0000,0.0000,0.0000,17.0000,0.34750000000000003,False
albagi01,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,10.0000,0.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,2.7,3.0000,0.0000,0.0000,2.0000,0.091,False
albaljo01,66.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.0000,0.0000,230.0000,10.0000,1.0000,NULL,NULL,NULL,6.0000,3.0000,4.808,66.0000,0.0000,0.0000,40.0000,0.27299999999999996,False
albanjo01,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,18.0000,2.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,4.5,6.0000,0.0000,0.0000,3.0000,0.34,False
alberan01,26.0000,1.0000,1.0000,0.0000,1.0000,0.0000,26.0000,18.0000,362.0000,17.0000,6.0000,NULL,NULL,NULL,7.0000,6.0000,4.1899999999999995,26.0000,18.0000,1.0000,73.0000,0.2465,False
albercy01,4.0000,7.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,84.0000,3.0000,1.0000,NULL,NULL,NULL,1.0000,2.0000,6.18,4.0000,3.0000,0.0000,22.0000,NULL,False
alberha01,228.0000,706.0000,195.0000,12.0000,60.0000,6.0000,242.0000,173.0000,4712.0000,450.0000,273.0000,NULL,NULL,NULL,0.0000,0.0000,18,1.0000,0.0000,0.0000,2.0000,0.25,False
alberjo01,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,5.0000,175.0000,11.0000,6.0000,NULL,NULL,NULL,0.0000,4.0000,7.043333333333334,27.0000,5.0000,0.0000,57.0000,0.3233333333333333,False
alberma01,616.0000,35.0000,3.0000,0.0000,0.0000,0.0000,616.0000,24.0000,2277.0000,99.0000,41.0000,NULL,NULL,NULL,47.0000,48.0000,4.041333333333333,616.0000,24.0000,7.0000,399.0000,0.25739999999999996,False
albosed01,19.0000,12.0000,1.0000,0.0000,0.0000,0.0000,19.0000,NULL,NULL,11.0000,2.0000,NULL,NULL,NULL,0.0000,8.0000,6.18,19.0000,8.0000,0.0000,43.0000,0.245,False
albreed01,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,3.0000,NULL,NULL,2.0000,0.0000,NULL,NULL,NULL,1.0000,1.0000,5.4,3.0000,2.0000,0.0000,10.0000,0.155,False
albural01,264.0000,0.0000,0.0000,0.0000,0.0000,0.0000,264.0000,0.0000,735.0000,28.0000,18.0000,NULL,NULL,NULL,17.0000,8.0000,2.88625,264.0000,0.0000,1.0000,88.0000,0.18512499999999998,False
alburvi01,102.0000,1.0000,0.0000,0.0000,0.0000,0.0000,101.0000,37.0000,1118.0000,52.0000,10.0000,NULL,NULL,NULL,18.0000,17.0000,3.7325000000000004,101.0000,37.0000,1.0000,194.0000,0.23375,False
alcaljo01,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,5.0000,0.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,0,2.0000,0.0000,0.0000,0.0000,0.167,False
alcalsa01,68.0000,71.0000,8.0000,1.0000,4.0000,0.0000,68.0000,33.0000,748.0000,28.0000,16.0000,NULL,NULL,NULL,14.0000,11.0000,5.043333333333334,68.0000,33.0000,2.0000,138.0000,0.291,False
alcanra01,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,9.0000,139.0000,3.0000,0.0000,NULL,NULL,NULL,2.0000,5.0000,7.1899999999999995,13.0000,9.0000,0.0000,39.0000,0.28600000000000003,False
alcansa01,46.0000,70.0000,5.0000,0.0000,4.0000,0.0000,46.0000,38.0000,719.0000,25.0000,12.0000,NULL,NULL,NULL,8.0000,17.0000,3.8800000000000003,46.0000,38.0000,0.0000,113.0000,0.24266666666666667,False
alcanvi01,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0000,0.0000,240.0000,8.0000,3.0000,NULL,NULL,NULL,4.0000,3.0000,5.28,79.0000,0.0000,0.0000,40.0000,0.29133333333333333,False
alderda01,16.0000,7.0000,0.0000,0.0000,0.0000,0.0000,16.0000,NULL,NULL,11.0000,2.0000,NULL,NULL,NULL,0.0000,1.0000,6.54,16.0000,3.0000,0.0000,30.0000,0.345,False
aldremi01,930.0000,2147.0000,565.0000,41.0000,271.0000,19.0000,696.0000,502.0000,13601.0000,159.0000,2388.0000,NULL,NULL,NULL,0.0000,0.0000,0,1.0000,0.0000,0.0000,0.0000,0.333,False
aldresc01,229.0000,1.0000,0.0000,0.0000,0.0000,0.0000,229.0000,67.0000,1499.0000,64.0000,21.0000,NULL,NULL,NULL,20.0000,39.0000,6.163333333333334,229.0000,67.0000,1.0000,356.0000,0.30141666666666667,False
aldrija01,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,326.0000,11.0000,12.0000,NULL,NULL,NULL,6.0000,5.0000,4.797499999999999,62.0000,0.0000,2.0000,62.0000,0.26325,False
aldrivi01,248.0000,581.0000,133.0000,2.0000,60.0000,2.0000,248.0000,NULL,NULL,354.0000,26.0000,NULL,NULL,NULL,97.0000,80.0000,3.54,248.0000,205.0000,6.0000,785.0000,0.2666666666666667,False
alexabo01,9.0000,1.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,33.0000,0.0000,0.0000,NULL,NULL,NULL,1.0000,1.0000,11.25,9.0000,0.0000,0.0000,13.0000,0.395,False
alexado01,562.0000,265.0000,44.0000,0.0000,17.0000,0.0000,561.0000,464.0000,10101.0000,521.0000,264.0000,NULL,NULL,NULL,194.0000,174.0000,3.854782608695652,561.0000,464.0000,3.0000,1541.0000,0.26113043478260867,True
alexage01,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,11.0000,294.0000,14.0000,7.0000,NULL,NULL,NULL,6.0000,3.0000,13.316666666666668,36.0000,11.0000,0.0000,67.0000,0.4033333333333333,False
alexama02,594.0000,1271.0000,293.0000,15.0000,115.0000,37.0000,534.0000,303.0000,8880.0000,858.0000,499.0000,NULL,NULL,NULL,0.0000,0.0000,67.5,1.0000,0.0000,0.0000,5.0000,0.5,False
alexape01,703.0000,1810.0000,378.0000,11.0000,163.0000,3.0000,697.0000,NULL,NULL,1419.0000,189.0000,NULL,NULL,NULL,373.0000,208.0000,2.972380952380953,696.0000,599.0000,32.0000,1851.0000,0.2538095238095238,True
alexasc01,180.0000,8.0000,0.0000,0.0000,0.0000,0.0000,180.0000,1.0000,532.0000,29.0000,11.0000,NULL,NULL,NULL,10.0000,7.0000,3.522,180.0000,1.0000,7.0000,68.0000,0.25780000000000003,False
alexaty01,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,8.0000,161.0000,2.0000,2.0000,NULL,NULL,NULL,1.0000,4.0000,4.86,13.0000,8.0000,0.0000,30.0000,0.302,False
alfonan01,592.0000,14.0000,2.0000,0.0000,2.0000,0.0000,592.0000,0.0000,1839.0000,84.0000,31.0000,NULL,NULL,NULL,35.0000,37.0000,4.358181818181818,592.0000,0.0000,129.0000,296.0000,0.29218181818181815,False
allarbr01,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,13.0000,287.0000,12.0000,7.0000,NULL,NULL,NULL,4.0000,6.0000,4.573333333333333,19.0000,13.0000,0.0000,52.0000,0.2613333333333333,False
allarko01,12.0000,3.0000,1.0000,0.0000,0.0000,0.0000,12.0000,10.0000,160.0000,0.0000,3.0000,NULL,NULL,NULL,5.0000,3.0000,8.67,12.0000,10.0000,0.0000,38.0000,0.372,False
allenbo03,3.0000,3.0000,1.0000,0.0000,0.0000,0.0000,3.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,0.0000,1.0000,6.75,3.0000,1.0000,0.0000,12.0000,0.32,False
allenbo04,204.0000,31.0000,4.0000,0.0000,0.0000,0.0000,204.0000,0.0000,822.0000,51.0000,16.0000,NULL,NULL,NULL,7.0000,12.0000,4.2940000000000005,204.0000,0.0000,19.0000,152.0000,0.262,False
allenco01,481.0000,1.0000,0.0000,0.0000,0.0000,0.0000,481.0000,0.0000,1391.0000,32.0000,14.0000,NULL,NULL,NULL,24.0000,31.0000,3.4524999999999997,481.0000,0.0000,153.0000,179.0000,0.22450000000000003,False
allenfr01,181.0000,288.0000,39.0000,2.0000,25.0000,1.0000,180.0000,NULL,NULL,226.0000,31.0000,NULL,NULL,NULL,50.0000,67.0000,3.3171428571428576,180.0000,127.0000,3.0000,411.0000,3.0399999999999996,False
allenjo01,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,NULL,NULL,1.0000,0.0000,NULL,NULL,NULL,0.0000,0.0000,18,1.0000,0.0000,0.0000,4.0000,9.99,False
allenjo02,365.0000,716.0000,124.0000,4.0000,64.0000,1.0000,352.0000,NULL,NULL,366.0000,104.0000,NULL,NULL,NULL,142.0000,75.0000,3.765333333333333,352.0000,241.0000,18.0000,924.0000,0.24466666666666667,True
allenll01,159.0000,40.0000,8.0000,1.0000,1.0000,0.0000,159.0000,19.0000,891.0000,46.0000,15.0000,NULL,NULL,NULL,8.0000,25.0000,6.916666666666667,159.0000,19.0000,22.0000,183.0000,0.2751111111111111,False
allenlo01,9.0000,4.0000,1.0000,0.0000,0.0000,0.0000,9.0000,4.0000,83.0000,7.0000,1.0000,NULL,NULL,NULL,2.0000,3.0000,3.375,9.0000,4.0000,0.0000,20.0000,0.3315,False
allenmy01,156.0000,606.0000,157.0000,4.0000,88.0000,30.0000,161.0000,NULL,4296.0000,52.0000,306.0000,NULL,NULL,NULL,1.0000,3.0000,1.5200000000000002,5.0000,3.0000,0.0000,16.0000,NULL,False
allenne01,434.0000,115.0000,15.0000,0.0000,7.0000,0.0000,434.0000,59.0000,2965.0000,120.0000,75.0000,NULL,NULL,NULL,58.0000,70.0000,4.768571428571429,434.0000,59.0000,75.0000,464.0000,0.28250000000000003,False
